step,rank,full_step_ns,advance_ns,observables_ns,visit_ns,evidence_resources_ns,csv_ns,checkpoint_ns,candidate_ns,state_copy_ns,velocity_halo_ns,thermo_ns,boundary_derived_ns,flux_ns,certificate_ns,residual_ns,equivalence_hash_ns,schur_prepare_ns,krylov_ns,recovery_ns,baseline_evaluations,extrapolation_evaluations,ladder_evaluations,incomplete_evaluations,rejected_extrapolations,reported_collective_subtotal,structured_control,ibm_control,pressure_calls,pressure_prepare_ns,pressure_solve_ns,pressure_close_ns,diagonal_calls,diagonal_prepare_ns,diagonal_solve_ns,diagonal_close_ns,spatial_calls,spatial_prepare_ns,spatial_solve_ns,spatial_close_ns,A_apply_ns,M_apply_ns,arnoldi_dot_ns,arnoldi_reduce_ns,arnoldi_update_ns,final_momentum_ns,terminal_metrics_ns,boundary_ledger_ns,structured_wait_ns,structured_control_ns,dropped_loops,scalar_remap_ns,scalar_coupling_sweeps,scalar_remap_iterations
1004,55,9400794052,9390029045,10315963,50,368032,80912,50,2152474686,505313,101400168,197797578,508660200,444317972,170144580,574758455,154868699,223634068,4009366390,18575800,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90543388,3162196668,16071362,1,133090680,847169722,2504438,1350912943,2117415365,120378534,96732449,54375903,193507433,5091559,31802224,418620140,313559000,0,0,0,0
1004,56,9400795922,9390034326,10310842,50,368492,82182,30,2147666798,459783,101429577,193699083,512776507,446027753,168422810,574576859,150250444,223660250,4009180111,18693456,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90527558,3162070732,16178107,1,133132692,847109379,2515349,1347098732,2114245129,113530726,106117315,51676081,193543243,5056589,31799204,425226232,349050387,0,0,0,0
1004,57,9400793282,9390032946,10310982,50,368301,80973,30,2147876495,472831,101424488,195518737,510938432,445513717,168939278,574785933,150258016,223653219,4009205715,18719414,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90559578,3162085235,16166915,1,133093641,847120480,2552499,1340427951,2121859936,114309116,104860103,53265714,193516803,5085839,31795364,434319453,340243391,0,0,0,0
1004,58,9400794972,9390076677,10267331,50,369882,81002,30,2147353005,475774,101398306,194549696,511944324,445235317,169219975,574566901,149936102,223663129,4009236114,18630013,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90531637,3162101314,16138805,1,133131492,847134800,2491208,1318673758,2123038833,121044455,121083071,54137068,193545924,5054107,31793675,427523776,340732847,0,0,0,0
1004,59,9400793462,9390032046,10313182,50,367622,80532,30,2147679988,429682,101472560,195034092,511422556,445679540,168777863,574765444,150067198,223626969,4009290767,18655363,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90532149,3162060083,16214247,1,133094820,847230684,2441116,1333794440,2125846238,121244417,99312665,55374501,193515733,5084389,31798544,414980085,336811030,0,0,0,0
1004,60,9400795342,9390028095,10317733,50,367991,81433,40,2147550652,514554,101365538,194457722,512027927,446193637,168257804,574583781,150125379,223681470,4009241864,18605043,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90547758,3162141105,16081904,1,133133712,847100759,2523139,1344122189,2119924285,118324580,99578068,51033788,193544614,5054448,31794994,285591469,335760749,0,0,0,0
1004,61,9400793472,9390029136,10315172,40,368202,80882,40,2147937066,509945,101390365,195695695,510758435,445700812,168776542,574744693,150333217,223639150,4009275665,18653743,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90545589,3162159076,16098833,1,133093561,847116589,2554910,1337115183,2122648178,118743133,99001953,53797597,193516633,5085579,31797174,427075346,334810039,0,0,0,0
1004,62,9400794862,9390027906,10316962,40,368572,81352,30,2146822650,457335,101434877,194414873,512075166,445519037,168917927,574586050,149387717,223665949,4009297925,18568051,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90529467,3162199286,16045882,1,133136482,847098639,2522169,1340037312,2120611392,121560283,100113531,55382302,193555724,5044177,31796935,408296089,338701036,0,0,0,0
1004,63,9400793612,9390028655,10317093,50,366902,80882,30,2147505105,493194,101393267,197219770,509239268,446073625,168393601,574778251,149882232,223637619,4009199173,18715265,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90543618,3162075513,16170446,1,133094001,847123660,2544819,1339318844,2124604951,115314438,100181542,54764330,193515663,5083578,31802946,442846878,366429448,0,0,0,0
1004,64,9400796222,9390021155,10327443,50,366241,81303,30,2151224488,348130,101464128,196401225,510076266,444320740,170118562,574635660,153833525,223714411,4009446041,18390316,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90579609,3162277860,15934009,1,133134802,847168181,2456307,1334991285,2126417402,119992960,104424703,57103894,193563504,5038568,31795924,337595759,341065633,0,0,0,0
1004,65,9400796012,9390038906,10312782,40,363311,80943,30,2151410423,325350,101461596,197614965,508846417,444053009,170411024,574791474,153869687,223653118,4009395739,18502579,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90586159,3162262018,15954970,1,133066959,847133721,2547609,1357136573,2112893025,119022155,104805720,55028247,193513673,5088059,31798174,406379865,316907830,0,0,0,0
1004,66,9400797602,9390042846,10307512,50,365792,81372,30,2153374488,338359,101478187,198717706,507758236,443783342,170655610,574604808,156011926,223697039,4009271169,18564710,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90574318,3162245621,15955529,1,133122721,847025548,2609181,1377609444,2121017666,115963866,74711496,48740704,193562364,5038648,31796014,357214657,300796755,0,0,0,0
1004,67,9400796112,9390037456,10314042,120,363581,80873,40,2152741113,315681,101507428,198439909,508005261,444180143,170278631,574818285,155154827,223690561,4009367851,18497787,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90621601,3162215440,15968168,1,133068960,847152411,2529619,1174451390,2131801015,104202702,229073638,52536217,193514553,5087379,31795514,385088953,391229216,0,0,0,0
1004,68,9400797802,9390044216,10304942,80,367111,81413,40,2152824267,315419,101467596,196751561,509733692,443991238,170439816,574621039,155479226,223748962,4009419780,18372636,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90624210,3162229368,15928470,1,133124752,847190412,2444166,1391522622,2116337891,119006715,72380839,46403912,193559984,5039917,31801226,351482037,282591811,0,0,0,0
1004,69,9400796012,9390021395,10329473,50,364211,80853,30,2152309065,353732,101442356,198105773,508350849,443947118,170526176,574775164,154774304,223613215,4009372460,18564530,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90546166,3162269320,15985800,1,133067049,847103140,2578730,1392615004,2112708757,121754141,70797560,52270936,193511813,5087689,31798174,382291575,305255174,0,0,0,0
1004,70,9400797732,9390042166,10307942,40,366271,81283,30,2153034297,304589,101519199,197193970,509299391,444317739,170096352,574621950,155646524,223682169,4009340967,18525731,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90557097,3162266629,15968641,1,133125072,847074338,2557090,1346330315,2113156897,121954962,104819234,54811543,193562964,5037388,31795144,367981187,312805184,0,0,0,0
1004,71,9400796182,9390041246,10309432,40,364542,80892,30,2152543501,346141,101470059,197187500,509248458,444010979,170453743,574797647,155001962,223620289,4009409050,18516388,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90552329,3162278009,15969409,1,133067960,847131041,2546979,1344188943,2116806414,122277531,103479735,55033327,193513343,5088359,31797244,372398447,306849551,0,0,0,0
1004,72,9400796642,9390020245,10326473,50,367642,82192,40,2148024300,322069,101449126,193341702,513138258,445248868,169205847,574615538,150649728,223662169,4009260978,18611771,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90536348,3162162928,16075822,1,133125821,847098050,2535949,1344431574,2106903913,125811975,101412390,52320065,193557964,5038778,31795134,402169717,344269440,0,0,0,0
1004,73,9400793782,9390042366,10306522,50,363872,80942,30,2148274586,304597,101481018,194634121,511838550,445246867,169208116,574797016,150720058,223745243,4009217183,18561110,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90676814,3162045261,16052792,1,133068429,847171922,2508318,1343461519,2114377020,121709315,103129155,53703189,193515943,5092919,31788824,400780787,325121479,0,0,0,0
1004,74,9400795442,9390038886,10307752,60,367532,81182,30,2147998569,330199,101453937,194320602,512163057,445356925,169073260,574623779,150636908,223654838,4009284407,18569590,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90530827,3162184257,16033711,1,133124011,847100150,2535879,1347418453,2122868716,123587620,87842679,51392673,193562274,5036608,31796394,384406115,334690113,0,0,0,0
1004,75,9400794012,9390023225,10321093,40,368781,80833,40,2148348719,311137,101446918,195993492,510485399,445380261,169088843,574778644,150826420,223719271,4009199222,18625664,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90649902,3162054881,16089484,1,133069369,847144341,2536180,1331394010,2119325952,122198476,106800298,52599185,193516313,5090859,31789064,386927760,341305353,0,0,0,0
1004,76,9400795502,9390040286,10308332,50,365412,81392,30,2148093682,369331,101424175,195130608,511349734,445346140,169102880,574634200,150705462,223623758,4009309648,18567150,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90528498,3162187067,16056742,1,133095260,847122581,2510408,1322295089,2118720133,126288928,102804267,55642561,193559404,5038837,31794745,377779674,335877177,0,0,0,0
1004,77,9400793992,9390039316,10309582,60,364022,80982,30,2148361830,324858,101432046,196475168,509993073,445112594,169346580,574801002,150832813,223583928,4009337757,18610991,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90514009,3162217026,16053762,1,133069919,847120731,2557229,1340627619,2123424636,122467018,91981251,54562074,193514903,5088349,31797775,392125355,341409114,0,0,0,0
1004,78,9400795362,9390021605,10325163,50,367802,80712,30,2148318879,302647,101495759,194579551,511917490,445661512,168760781,574616419,150919746,223682058,4009294968,18546060,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90561787,3162203648,16006071,1,133120271,847091320,2539989,1323254769,2123191877,113923766,113576624,57386866,193571065,5027277,31807304,397346114,343830672,0,0,0,0
1004,79,9400794222,9390018695,10330013,60,364451,80973,30,2148378369,326043,101475390,195098414,511352453,445747134,168722820,574796535,150811371,223606268,4009285267,18609511,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90538289,3162132625,16085393,1,133067979,847152642,2524118,1323109985,2122327491,120667486,113887181,55304886,193515373,5091329,31796415,395514081,364801403,0,0,0,0
1004,80,9400795072,9390044606,10304472,180,364652,81122,40,2152303040,442403,101465539,197701106,508768654,444110630,170317149,574606222,154864918,223702613,4009456162,18424946,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90556690,3162319592,15931198,1,133145923,847136570,2493748,1350871155,2122993496,125400296,85517943,50235700,193545664,5057608,31798255,455874300,340602989,0,0,0,0
1004,81,9400793832,9390010225,10338563,40,364151,80823,30,2153048417,380794,101466418,198153991,508302889,444146041,170308133,574772533,155496258,223627208,4009452731,18484489,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90541608,3162285689,15978821,1,133085600,847167042,2505668,1354496479,2120055685,120776520,91436178,50523582,193508642,5094520,31798545,449594673,304732810,0,0,0,0
1004,82,9400795222,9390038946,10305352,40,369762,81092,30,2151006451,400684,101437726,196922121,509582131,444465614,169942347,574597081,153635967,223690020,4009512413,18366895,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90551908,3162379173,15866907,1,133138112,847133240,2499988,1345716598,2124600737,116542229,101122394,51213922,193547894,5052668,31800304,449178457,292593587,0,0,0,0
1004,83,9400793922,9390021585,10327373,50,364101,80773,40,2153028524,391343,101465807,198003176,508459364,444154535,170288417,574797325,155434938,223621507,4009486174,18442556,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90539897,3162295421,15958999,1,133081610,847190753,2483557,1376191557,2117930732,122762850,78600641,52087808,193509003,5091939,31800995,477180656,303553294,0,0,0,0
1004,84,9400795452,9390042216,10305992,50,365681,81483,30,2153002345,408853,101418267,197415026,509071094,444081311,170352271,574592450,155640341,223714120,4009473822,18389487,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90572468,3162307550,15924190,1,133141652,847166272,2465297,1369681927,2119565068,119733602,80045661,52774504,193548994,5051018,31803375,448734997,299589352,0,0,0,0
1004,85,9400793722,9390038976,10309902,40,364001,80773,30,2152418368,422102,101415836,197921324,508556047,444314220,170127683,574789055,154847906,223628589,4009450222,18472706,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90546879,3162268739,15979679,1,133081710,847181483,2493027,1363725270,2120979741,117143608,83745780,54012660,193508362,5091550,31801475,468612379,305773602,0,0,0,0
1004,86,9400795372,9390013815,10334943,50,365292,81242,30,2152510399,412363,101472059,198131740,508381111,443878666,170526618,574619737,155059655,223699070,4009469942,18410046,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90555589,3162313690,15933369,1,133143481,847156252,2476677,1341097890,2115751821,113362391,114795337,55162107,193550884,5050878,31801895,462164269,306791638,0,0,0,0
1004,87,9400793922,9390038096,10310752,60,364242,80732,40,2151735545,384663,101445218,197776169,508676420,443849794,170595749,574820695,154153196,223622478,4009433951,18498379,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90543928,3162250579,16009371,1,133078550,847183372,2489008,1343978405,2116571212,117172022,109584578,51918997,193508593,5095579,31797384,482040536,298579852,0,0,0,0
1004,88,9400796902,9390031165,10314863,50,368221,82573,30,2147537965,394763,101475260,193792161,512657656,445420125,169014668,574619360,150122120,223700461,4009269754,18622193,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90561069,3162160335,16096354,1,133139392,847109419,2525839,1320819110,2114554704,122519434,122255520,52555662,193544543,5057129,31795164,474140329,323833524,0,0,0,0
1004,89,9400793942,9390033696,10315272,40,364001,80893,40,2148009619,359681,101478458,195195118,511267012,445622759,168820413,574795238,150426347,223617059,4009361238,18578142,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90535149,3162168625,16097635,1,133081910,847192613,2480507,1322848510,2117353641,124009266,113620835,55178505,193514213,5090549,31798574,450284152,336260622,0,0,0,0
1004,90,9400795632,9389999724,10348634,60,366221,80963,30,2148203416,415904,101458018,194238546,512214801,444475684,169958448,574610101,150796641,223714083,4009287136,18574440,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90575411,3162186437,16043211,1,133138672,847100699,2531229,1340804779,2120212147,118371782,99411809,51647796,193542993,5058159,31798264,454297954,341081389,0,0,0,0
1004,91,9400793832,9390032726,10313142,50,367222,80652,40,2148595907,361184,101471376,195734616,510723585,445519525,168924628,574794415,151028327,223625710,4009325257,18611082,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90551190,3162149525,16111414,1,133074520,847175732,2499668,1328752636,2120810173,125559599,102525672,52060331,193513033,5091589,31791284,455790100,348559675,0,0,0,0
1004,92,9400795952,9390032815,10312903,60,368762,81382,30,2148693831,436566,101456847,193575368,512883221,445538437,168894597,574616998,151257336,223678472,4009287016,18595452,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90540740,3162152545,16093024,1,133137732,847134471,2502428,1307860566,2120521974,123622087,123383340,55271572,193542744,5057668,31793914,448394706,343581954,0,0,0,0
1004,93,9400794132,9390033196,10315752,40,364231,80883,30,2148603878,372231,101460329,195836247,510617594,444765708,169694104,574782966,151051267,223621009,4009348618,18599570,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90540609,3162173556,16098662,1,133080400,847175062,2500908,1327486964,2121136445,121337306,102529786,50494654,193513993,5090229,31801934,430121836,352481033,0,0,0,0
1004,94,9400795472,9390030365,10315183,80,368682,81112,50,2148144641,401486,101497158,194655051,511804128,444945990,169472813,574621170,150717300,223706341,4009293437,18573581,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90560300,3162169576,16071543,1,133146041,847123861,2502038,1300693986,2125124148,120843109,131269333,54533509,193552024,5048878,31793364,434354574,345735740,0,0,0,0
1004,95,9400794202,9389998864,10345404,50,369112,80742,30,2148523796,380173,101451617,194655590,511812161,445515806,168920804,574821216,150924737,223634608,4009345680,18588230,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90554228,3162164217,16095443,1,133080380,847181463,2492787,1305926305,2123727774,123946305,123164160,56993837,193513603,5087599,31792534,467847763,371953222,0,0,0,0
1004,96,9400795522,9390018515,10326233,40,369581,81123,30,2151905298,413093,101495808,197293882,509147136,444104734,170391779,574518698,154510899,223652919,4009397659,18463648,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90546658,3162268639,15970860,1,133106261,847129020,2492788,1353361787,2125042430,115792573,92528752,55186903,193556054,5043748,31802104,349632299,336674942,0,0,0,0
1004,97,9400794422,9390038016,10309192,50,366201,80923,40,2152195370,430372,101461388,197579563,508868926,444161807,170370649,574705084,154589529,223576896,4009370019,18568629,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90507727,3162234418,16026270,1,133069169,847135601,2542359,1354329727,2121145915,123429873,85863420,49739083,193504922,5091470,31802904,258923971,303365221,0,0,0,0
1004,98,9400795952,9390037486,10309632,70,367741,80993,30,2151669333,409353,101473028,197000385,509464874,443918365,170596070,574508608,154273049,223775854,4009275326,18502529,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90648212,3162126745,16019332,1,133127642,847148581,2483197,1354379857,2119285405,115192520,98462643,53788903,193558464,5036478,31804224,319622288,308288362,0,0,0,0
1004,99,9400794702,9390018885,10328393,110,366362,80922,30,2152455347,371961,101489198,198535502,507935257,444006530,170505958,574729040,154842138,223582716,4009443111,18506739,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90511947,3162257239,16016421,1,133070769,847185872,2490318,1350815011,2118268994,125810850,93675837,51984006,193515633,5089169,31796714,358451083,312432398,0,0,0,0
1004,100,9400795982,9390010845,10335183,40,368542,81342,30,2151827077,395450,101473100,198104519,508349381,444028451,170472305,574516335,154450954,223684178,4009442413,18411085,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90561127,3162321982,15900607,1,133123051,847120431,2510478,1378366380,2110648122,120001104,78636349,52018746,193558904,5040547,31801955,333306617,308771500,0,0,0,0
1004,101,9400794422,9390038766,10307942,50,366742,80892,30,2153071868,401703,101476598,198358446,508075113,444304040,170221776,574704410,155503699,223577257,4009499343,18462626,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90508047,3162302150,15981589,1,133069210,847197193,2481037,1352059095,2119991280,119683371,93173315,54757714,193507413,5095129,31797325,358344942,306932115,0,0,0,0
1004,102,9400796022,9390036226,10310752,50,367981,80983,30,2153039045,408280,101492013,197747284,508731804,443959836,170507517,574524238,155639473,223665930,4009388478,18464579,7,3,4,0,0,5275,1424,66,0,0,0,0,6,90529778,3162280648,15948711,1,133136152,847107830,2515868,1347807512,2119997297,120887908,95803446,57254479,193562744,5031488,31804984,335319320,302018496,0,0,0,0
