step,rank,full_step_ns,advance_ns,observables_ns,visit_ns,evidence_resources_ns,csv_ns,checkpoint_ns,candidate_ns,state_copy_ns,velocity_halo_ns,thermo_ns,boundary_derived_ns,flux_ns,certificate_ns,residual_ns,equivalence_hash_ns,schur_prepare_ns,krylov_ns,recovery_ns,baseline_evaluations,extrapolation_evaluations,ladder_evaluations,incomplete_evaluations,rejected_extrapolations,reported_collective_subtotal,structured_control,ibm_control,pressure_calls,pressure_prepare_ns,pressure_solve_ns,pressure_close_ns,diagonal_calls,diagonal_prepare_ns,diagonal_solve_ns,diagonal_close_ns,spatial_calls,spatial_prepare_ns,spatial_solve_ns,spatial_close_ns,A_apply_ns,M_apply_ns,arnoldi_dot_ns,arnoldi_reduce_ns,arnoldi_update_ns,final_momentum_ns,terminal_metrics_ns,boundary_ledger_ns,structured_wait_ns,structured_control_ns,dropped_loops,scalar_remap_ns,scalar_coupling_sweeps,scalar_remap_iterations,source_meta_sha256
10511,49,9286139021,9274185343,11464584,49,393240,95756,49,2064091701,589109,106803691,202895635,487534198,422479803,158832760,551931837,133010376,198041341,4104002318,16579736,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75920149,2850949516,13635595,1,122121192,1253052802,2944141,1408992945,1944826747,119183762,211163311,62749875,201815651,4937451,33126137,400427472,297469853,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,50,9286141132,9274183643,11466313,40,395161,95715,260,2064014666,345867,106844592,202657103,487778221,421999017,159259642,552154260,132961274,198050250,4104036241,16422255,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75932298,2850938506,13507577,1,122117952,1253097735,2914678,1396216633,1944540377,123809894,220151947,54573973,201831541,4921751,33126887,418026900,289899646,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,51,9286139052,9274180292,11469364,71,393600,95585,140,2064870279,322276,106820590,203382121,487037972,422176338,159160614,551921909,134031179,198052990,4104047792,16529063,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75926598,2850949337,13631205,1,122126392,1253098455,2897858,1155511166,1952024544,111720397,399040767,54658465,201815940,4937991,33123097,431539170,365466784,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,52,9286140872,9274187463,11462544,49,394641,96124,51,2065032487,611660,106800031,202616871,487823212,422232119,159056844,552124159,133750130,198050931,4104037390,16429447,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75941459,2850941536,13502948,1,122109472,1253095854,2926499,1427243883,1942860745,124294566,197243478,52252198,201828661,4923071,33126438,439571307,267167993,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,53,9286140382,9274183722,11466895,40,393820,95854,51,2065035859,586740,106833953,203748177,486666524,422198798,159101714,551957601,133928951,198041639,4104008811,16567275,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75927897,2850950438,13625415,1,122113742,1253058373,2941860,1422314242,1943996994,124568110,201043845,60800420,201815310,4939731,33124307,412062537,269567059,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,54,9286142112,9274185073,11465223,40,394831,96894,51,2064914625,374909,106837891,201134838,489290455,422286632,158974141,552130787,133867700,198064193,4104026797,16422768,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75949021,2850952634,13479288,1,122115172,1253074163,2943480,1416863326,1942318997,121954842,206571282,59029925,201826941,4925341,33126557,424725096,287528452,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,55,9286140052,9274188893,11461474,60,393689,95885,51,2064373554,312545,106818263,203735387,486686093,422029152,159276589,551955853,133540342,198044301,4103831271,16748334,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75931009,2850766398,13807694,1,122113292,1253064873,2940640,1450729566,1938090197,127372098,202497989,60959604,201815781,4940741,33125068,472619217,290027693,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,56,9286141592,9274174942,11477705,100,392090,96704,51,2062326530,594092,106858072,200607049,489781664,423850651,157434588,552112378,131064147,198059531,4103925545,16538762,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75948439,2850840041,13602322,1,122111092,1253085504,2936440,1415269788,1939330877,117743245,213907212,62196375,201827530,4940542,33114017,436331242,297980878,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,57,9286139021,9274174852,11477855,40,390549,95665,60,2061916139,582901,106809883,201134274,489279208,424175987,157136355,551935488,130838673,198065392,4103873481,16696852,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75948130,2850839290,13731690,1,122117262,1253034191,2965162,1413864872,1946036112,118420358,209104438,59437505,201820460,4946542,33114407,410002568,282001377,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,58,9286142401,9274181243,11472184,50,391870,96994,60,2062083199,615862,106880632,200543937,489841136,423635101,157637467,552113001,130797492,198061392,4103887931,16570865,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75946250,2850841029,13596553,1,122115142,1253046902,2974312,1402714500,1943385023,124546862,211819463,57471580,201829010,4924641,33128098,386025156,294892665,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,59,9286139271,9274177562,11474885,60,391340,95364,60,2062052050,580558,106804233,199232189,491176532,424037441,157278622,551937990,130974752,198055493,4103894061,16663151,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75938070,2850833279,13716970,1,122117423,1253060782,2946181,1400869578,1947257204,125064030,211051123,58891452,201820391,4934471,33126298,400534942,290759219,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,60,9286141572,9274178512,11474875,50,392210,95865,60,2062119330,601801,106850525,200747043,489660508,423821650,157457829,552090858,130865526,198040900,4103742937,16738081,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75925178,2850661433,13797361,1,122115722,1253081504,2940720,1404615031,1945581533,119274199,211649567,61333729,201827801,4926411,33127288,367137298,313688994,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,61,9286139852,9274178842,11473805,50,391690,95425,40,2062256846,559660,106837750,202466035,487944259,424267904,157055827,551925690,131181111,198084763,4103843080,16698371,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75961451,2850778027,13766321,1,122123312,1253065053,2932050,1407368362,1946428334,120245574,212097893,60802216,201821481,4934721,33127028,367513278,300698930,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,62,9286141692,9274185963,11467244,150,392980,95304,51,2062365854,596531,106875172,199035261,491363882,424161089,157113233,552108466,131090197,198048020,4103867062,16601515,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75937048,2850820320,13627153,1,122110972,1253046742,2974362,1410401340,1944939169,127374959,206490667,57967054,201828391,4925121,33127768,357085630,302463221,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,63,9286141091,9274176042,11477155,50,391159,96645,40,2062578283,583279,106818854,200839108,489567262,424095264,157227167,551928340,131499167,198052370,4103689792,16875041,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75942728,2850624880,13932300,1,122109642,1253064912,2942741,1369780407,1944406506,118464397,241318857,61168036,201821390,4933941,33127308,397244674,356298555,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,64,9286141582,9274169152,11484735,60,390970,96614,51,2065592585,661295,106801511,201587945,488863878,421986867,159284773,552119709,134269728,198096334,4104127785,16325341,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75960651,2850910424,13536799,1,122135683,1253217361,2788542,1410679745,1945690357,119734647,205292822,59134900,201831141,4940782,33113807,378299983,330576654,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,65,9286138551,9274168602,11484845,50,389089,95905,60,2064943911,602740,106763528,202852983,487585981,422235960,159077864,551940309,133868388,198106972,4104076143,16481961,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75934317,2850915845,13684548,1,122172655,1253160298,2797413,1422208639,1940860921,128064894,196476939,57408611,201810639,4945122,33125018,394167432,301773245,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,66,9286145032,9274168212,11486825,60,391030,98855,50,2065628439,683205,106756449,202836800,487636882,422394550,158853008,552133003,134323931,198095404,4104150006,16313189,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75958151,2850929355,13529717,1,122137253,1253220651,2783472,1394278271,1940256810,118723865,226405334,55976576,201844831,4910030,33122558,348595519,294043840,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,67,9286139762,9274167912,11486285,60,389660,95805,40,2065342033,647681,106755830,204341007,486101726,422020957,159294036,551948369,134216374,198091771,4104103166,16421907,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75948198,2850891175,13643245,1,122143573,1253211991,2778662,1131632891,1949371525,115156844,413659767,54714930,201815320,4948812,33129708,386783040,370815549,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,68,9286145252,9274169592,11485355,60,392550,97635,60,2065658039,724935,106708737,203399089,487066697,422031176,159233731,552127680,134348342,198113824,4104149447,16345541,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75974521,2850922276,13568889,1,122139303,1253227171,2776652,1432876480,1942314168,125300103,192982180,56116265,201821731,4934031,33125308,359135629,273379597,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,69,9286140032,9274169982,11484885,40,389680,95405,40,2065353225,608750,106781721,202416560,488019272,422304843,159005099,551943410,134253958,198122995,4104089522,16395718,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75952500,2850980477,13543002,1,122170495,1253109045,2852716,1431315765,1942744527,127373008,191231527,55496552,201810229,4944932,33122478,427532147,272387778,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,70,9286143111,9274169172,11485905,40,391080,96874,40,2065034117,698215,106756590,202158055,488335201,421997415,159234819,552125900,133710082,198101035,4104077381,16369954,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75966382,2850903662,13539500,1,122134653,1253173719,2830454,1437031413,1940569491,119778507,198745349,62272548,201823661,4931111,33127138,367084589,271656065,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,71,9286140312,9274168002,11486975,40,389459,95785,51,2065033184,613279,106757068,202872654,487563071,422178823,159141058,551949469,133943531,198098724,4104091622,16471598,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75958981,2850919664,13646014,1,122139743,1253171958,2825584,1435294303,1943033840,117152504,197063379,60868331,201810759,4949232,33121017,388222057,270538015,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,72,9286142712,9274168502,11485585,50,392460,96064,51,2062657727,679868,106789059,199733902,490709170,423610660,157674422,552080615,131364871,198121315,4104004117,16499712,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75987052,2850830328,13670258,1,122134263,1253173789,2829454,1411410461,1938813487,122077975,209141121,59589168,201836431,4934501,33114017,464213838,296615175,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,73,9286140581,9274168262,11486265,210,389730,96065,49,2062275239,678381,106771806,200328599,490103240,423561237,157747336,551910556,131143090,198128546,4103845009,16672941,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75961771,2850687602,13866547,1,122166775,1253157407,2806394,1414438161,1945119744,127188113,199831065,54078584,201813631,4958772,33110927,418846297,300529124,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,74,9286143442,9274169182,11485435,50,392010,96705,60,2062438925,686467,106827461,200105910,490309150,423331105,157942795,552101786,131117590,198109804,4104073372,16447128,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75972631,2850870492,13645895,1,122137173,1253202880,2801233,1413515777,1945305484,120024608,207184260,59827937,201873654,4882358,33130678,382634821,289141817,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,75,9286140492,9274170392,11482855,40,390830,96215,160,2062624267,653363,106759049,201017851,489402382,423887293,157443201,551919767,131524379,198127545,4103990377,16551864,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75971771,2850835160,13725639,1,122155774,1253155217,2826225,1532961554,1947851603,119580495,85988642,58210862,201814811,4941211,33126518,411586023,289966922,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,76,9286143812,9274165712,11489015,120,391670,97235,60,2062408127,748138,106735468,199559145,490886199,423597156,157686513,552056175,131120951,198094584,4103875171,16660829,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75962732,2850714883,13813453,1,122131852,1253160288,2847376,1414725279,1943529802,121298126,201155874,56370130,201820911,4934291,33129258,380237215,296920726,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,77,9286141272,9274167432,11486985,50,390309,96456,40,2062769172,699274,106764469,201769359,488660115,423192788,158116582,551930269,131616442,198117705,4103825708,16712943,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75977572,2850686631,13862147,1,122140133,1253139077,2850796,1409618541,1946115629,119999633,209716229,59240836,201812600,4943572,33133208,357798283,297663350,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,78,9286144662,9274168572,11486205,60,391610,98155,60,2062414446,655402,106785291,199992806,490439636,423791598,157473273,552079485,131179783,198121465,4103998228,16513100,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75982802,2850824269,13681486,1,122138663,1253173959,2831614,1410101000,1943415589,120326798,204767234,59265105,201865212,4888019,33128478,370416670,306626962,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,79,9286141752,9274169282,11484935,60,390980,96444,51,2062618883,730945,106718686,200350576,490070589,423191286,158134597,551909474,131491550,198111425,4103891392,16648168,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75968122,2850706923,13841394,1,122143303,1253184469,2806774,1423461525,1945705325,122070812,184609271,60869006,201811411,4945181,33126378,375457197,334263027,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,80,9286140552,9274165162,11486205,50,392930,96054,151,2065061949,717026,106725018,202420060,488027886,422024716,159254942,552117099,133758812,198086193,4104206619,16294880,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75964890,2850964697,13523949,1,122121303,1253241922,2770931,1391598048,1946546213,136211944,204761656,51019350,201827651,4948572,33106457,475592681,318510310,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,81,9286139441,9274166982,11485445,50,391119,95756,89,2064678718,666113,106750191,203038580,487394289,422193038,159124646,551918328,133568492,198097743,4104006568,16519013,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75954569,2850803399,13734650,1,122143174,1253203169,2784363,1413821004,1944573476,128903851,203841197,55957434,201819030,4935611,33128078,469304882,287188662,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,82,9286142222,9274166962,11486055,50,393000,96104,51,2065287920,703726,106733757,202352684,488112750,422283351,158984529,552123787,133976865,198120825,4104133215,16327461,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75995912,2850955906,13492277,1,122124913,1253177309,2835184,1415032442,1942558788,131740548,199628223,59972682,201828711,4925761,33124818,455655212,284231653,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,83,9286138972,9274164652,11487135,50,391390,95685,60,2064400858,657811,106744570,203797951,486648350,422561727,158759238,551920869,133290236,198101423,4103997878,16542655,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75962500,2850826870,13716130,1,122138923,1253171008,2826525,1423763355,1946167446,120733988,203975192,58964458,201818591,4938881,33123448,450829010,285191400,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,84,9286142061,9274166542,11486485,50,393380,95564,40,2065420637,694615,106725488,203596898,486872266,422122304,159151345,552101997,134139535,198077692,4104250212,16282969,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75957559,2851000960,13514258,1,122120133,1253249252,2768711,1420772557,1943895990,116568868,209993585,62014486,201822750,4931761,33127428,469578622,269981072,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,85,9286140611,9274166382,11486895,60,391329,95825,120,2064691882,648115,106764520,203035231,487405231,422288392,159008200,551945991,133577224,198089904,4104142986,16386536,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75955321,2850970218,13559361,1,122134583,1253172768,2827175,1422005067,1941194817,131321874,195343305,53868324,201819350,4939361,33122148,522664781,273488011,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,86,9286142671,9274165442,11487775,40,393920,95434,60,2065215669,676766,106754269,202897954,487573649,421993826,159264683,552122650,133917470,198086024,4103951735,16536902,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75964071,2850770216,13703128,1,122121953,1253181519,2833774,1428075346,1939409495,116757076,206140355,57723797,201824581,4930041,33124877,492678122,283910965,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,87,9286139602,9274163012,11489005,40,391789,95605,151,2065127383,646382,106748920,203809259,486626621,422083233,159228463,551938808,134028186,198090131,4103994261,16566114,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75942078,2850832993,13734419,1,122148053,1253161268,2831695,1418676071,1942152859,121477091,205479184,60306180,201819070,4936731,33123447,443672259,288394826,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,88,9286141731,9274157911,11492975,71,394750,95964,60,2062934140,686654,106783051,200013956,490432847,423819300,157458822,552090703,131630428,198099391,4104019811,16438317,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75974799,2850819011,13627424,1,122124592,1253200800,2810893,1388814728,1941238305,120760940,223882037,59614948,201825420,4947842,33109817,474523180,306140697,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,89,9286139612,9274154771,11496825,40,392571,95354,51,2062690487,674533,106768601,200691612,489742348,423434722,157871233,551913818,131572469,198070352,4104027690,16520622,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75926459,2850876162,13683697,1,122143893,1253151528,2836925,1392612964,1943388804,126444478,218065085,58272603,201816760,4956872,33108267,448397044,309225988,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,90,9286145442,9274158181,11494546,40,394150,98475,50,2062872828,625982,106780110,200640899,489800983,423627649,157650231,552087477,131640526,198110833,4103978618,16499519,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75987381,2850818990,13647694,1,122123452,1253159628,2851825,1389234230,1945133113,123393363,221486858,61349652,201826261,4928531,33121727,475053790,301435099,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,91,9286138932,9274153451,11496996,69,393391,94965,60,2062374062,670494,106764669,200296922,490138901,423697972,157622703,551910627,131244713,198086023,4103919923,16602237,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75947040,2850788687,13737961,1,122138983,1253131236,2864276,1396906264,1947955247,126582845,212510149,57693795,201816431,4942081,33120307,425270996,294716264,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,92,9286143422,9274157961,11494435,51,394800,96125,50,2062888238,739665,106744019,199779616,490666498,423261280,158011809,552077038,131590853,198100504,4103998309,16488019,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75976831,2850807870,13665935,1,122123673,1253190439,2822084,1408861427,1942658597,120822225,215179823,57217085,201825291,4933831,33122428,404773173,291184350,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,93,9286141151,9274159251,11492986,40,392900,95914,60,2062128613,635715,106755527,200917573,489510608,423493674,157812319,551926669,131051666,198090414,4103925563,16573025,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75948761,2850781746,13724669,1,122141653,1253143817,2848356,1406816345,1945436915,126309532,204714879,56286655,201816990,4941061,33124968,380184929,290994954,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,94,9286143132,9274159571,11492925,141,394700,95735,60,2062709272,685155,106813210,199676739,490773835,423121316,158146624,552087806,131386852,198103263,4103960917,16485520,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75978780,2850777078,13657595,1,122124483,1253183839,2827925,1399229209,1944293858,120392418,214566066,57571439,201830860,4924991,33119457,392935433,317537898,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,95,9286141381,9274155741,11496686,49,392991,95854,60,2062977991,679844,106766590,201726124,488702849,423813510,157495580,551919690,131850767,198079522,4103997619,16511011,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75937799,2850813600,13701627,1,122141723,1253184019,2809384,1372973158,1947127881,125652786,228313000,58818411,201816480,4941691,33123818,417262131,334164104,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,96,9286141572,9274171932,11478195,40,395810,95535,60,2065065500,387689,106844862,202972849,487494687,422330741,158917136,552098908,134003308,198078322,4104154736,16302471,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75938339,2850958976,13494478,1,122139983,1253195760,2807993,1397807415,1948257276,130919572,203415940,55522995,201830091,4938132,33123097,381278958,310288958,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,97,9286139591,9274168912,11480974,51,393449,95856,349,2064687149,643673,106778270,203694356,486739237,422355456,158953174,551933102,133570461,198099614,4104155854,16391797,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75948670,2850979096,13587323,1,122150944,1253176758,2804474,1412032315,1944501833,125021174,203355008,55581944,201815540,4941512,33132078,408354952,275401312,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,98,9286141781,9274169122,11481594,51,395820,95065,129,2064745963,588089,106797560,202642792,487835762,422144767,159081261,552117161,133520331,198094502,4104154567,16291669,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75958039,2850964218,13477435,1,122136463,1253190349,2814234,1414070446,1941218269,125205371,202941626,53822847,201832012,4920900,33122157,376182530,272865149,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10511,99,9286139481,9274168482,11481454,40,393760,95696,49,2065067198,629093,106767509,203857692,486581392,422209367,159102285,551926649,133978152,198093071,4104146346,16398066,6,3,4,0,1,4603,1236,61,0,0,0,0,5,75951148,2850972888,13575911,1,122141923,1253173458,2822155,1412184672,1948488853,130353160,196462212,57398211,201815120,4941331,33130078,411852790,268660428,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
